,preds,preds_raw,gene_name,cell
1344,0.0,0.0009131678,ENSG00000122643,7316_158_S
1346,0.0,0.011519437,ENSG00000141698,7316_158_S
1348,0.0,0.1358441,ENSG00000115350 and ENSG00000148229,7316_158_S
1349,1.0,0.73216945,ENSG00000062822 and ENSG00000077514 and ENSG00000106628 and ENSG00000175482,7316_158_S
1350,1.0,0.7319044,ENSG00000014138 and ENSG00000101868,7316_158_S
1351,1.0,0.7332471,ENSG00000014138 and ENSG00000062822 and ENSG00000077514 and ENSG00000100479 and ENSG00000101868 and ENSG00000106628 and ENSG00000115350 and ENSG00000148229 and ENSG00000175482 and ENSG00000177084,7316_158_S
1352,0.0,0.3922783,ENSG00000009413,7316_158_S
1353,0.0,0.019853666,ENSG00000051341,7316_158_S
1356,1.0,0.7234281,ENSG00000111445,7316_158_S
1360,0.0,0.28113875,ENSG00000132382,7316_158_S
1361,0.0,0.053128913,ENSG00000140521,7316_158_S
1364,0.0,0.02800253,ENSG00000256525,7316_158_S
1365,0.0,0.0008673568,ENSG00000156515,7316_158_S
1366,0.0,0.01328946,ENSG00000159399,7316_158_S
1369,0.0,0.28129408,ENSG00000113456 and ENSG00000172613,7316_158_S
1371,0.0,0.0012705274,ENSG00000172890,7316_158_S
1374,0.0,0.006882884,ENSG00000173614,7316_158_S
1383,0.0,0.015617494,ENSG00000027847,7316_158_S
1384,0.0,0.0014777383,ENSG00000060642,7316_158_S
1385,0.0,0.007407444,ENSG00000069943,7316_158_S
1393,0.0,0.012569695,ENSG00000134910,7316_158_S
1397,1.0,0.7200029,ENSG00000147162,7316_158_S
1401,0.0,0.01207813,ENSG00000163527,7316_158_S
1403,0.0,0.0036694917,ENSG00000170340,7316_158_S
1416,0.0,0.014454433,ENSG00000100299,7316_158_S
1417,0.0,0.0060232165,ENSG00000109107,7316_158_S
1421,1.0,0.64419854,ENSG00000111669,7316_158_S
1426,0.0,0.09476921,ENSG00000178700,7316_158_S
1427,0.0,0.095164105,ENSG00000228716,7316_158_S
1428,0.0,0.036008466,ENSG00000119689,7316_158_S
1430,0.0,0.004291151,ENSG00000067064,7316_158_S
1431,0.0,0.09075724,ENSG00000152904,7316_158_S
1432,0.0,0.09073645,ENSG00000160752,7316_158_S
1433,0.0,0.00805358,ENSG00000123453,7316_158_S
1434,0.0,0.05580119,ENSG00000090857,7316_158_S
1440,0.0,0.49997497,ENSG00000088305 and ENSG00000130816,7316_158_S
1443,0.0,0.0332012,ENSG00000120697,7316_158_S
1444,0.0,0.06395126,ENSG00000175548,7316_158_S
1445,0.0,0.015463161,ENSG00000159063,7316_158_S
1446,0.0,0.015345992,ENSG00000088035,7316_158_S
1447,0.0,0.078957036,ENSG00000167130,7316_158_S
1448,0.0,0.44754252,ENSG00000175283,7316_158_S
1449,0.0,0.12240212,ENSG00000000419 and ENSG00000136908 and ENSG00000179085,7316_158_S
1450,0.0,0.015241134,ENSG00000182858,7316_158_S
1451,1.0,0.58556634,ENSG00000172269,7316_158_S
1452,0.0,0.015350192,ENSG00000086848,7316_158_S
1456,1.0,0.65207976,ENSG00000149925,7316_158_S
1457,1.0,0.82295555,ENSG00000128951,7316_158_S
1458,0.0,0.0027216673,ENSG00000125877,7316_158_S
1461,0.0,0.025476048,ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858,7316_158_S
1465,0.0,0.016137209,ENSG00000163931,7316_158_S
1466,0.0,0.00011906786,ENSG00000101187,7316_158_S
1471,0.0,0.014906748,ENSG00000079459,7316_158_S
1472,0.0,0.07296537,ENSG00000148459,7316_158_S
1473,0.0,0.012471481,ENSG00000164494,7316_158_S
1474,0.0,0.00859739,ENSG00000147454,7316_158_S
1475,0.0,0.027252777,ENSG00000155287,7316_158_S
1477,0.0,0.07212995,ENSG00000066926,7316_158_S
1481,0.0,0.30859804,ENSG00000165060,7316_158_S
1495,0.0,0.0017151199,ENSG00000141959,7316_158_S
1497,0.0,0.000867353,ENSG00000178802,7316_158_S
1499,0.0,0.01766197,ENSG00000198380,7316_158_S
1502,0.0,0.015956007,ENSG00000239900,7316_158_S
1503,0.0,0.35138375,ENSG00000073578 and ENSG00000117118 and ENSG00000143252 and ENSG00000204370,7316_158_S
1504,1.0,0.6580645,ENSG00000253710,7316_158_S
1505,0.0,0.0034184372,ENSG00000071073,7316_158_S
1509,0.0,0.015668023,ENSG00000176022,7316_158_S
1510,0.0,0.117791325,ENSG00000149541,7316_158_S
1514,0.0,0.0124995485,ENSG00000117394,7316_158_S
1516,1.0,0.6617161,ENSG00000111640,7316_158_S
1520,0.0,0.0026034776,ENSG00000181830,7316_158_S
1524,0.0,0.022506656,ENSG00000160211,7316_158_S
1525,0.0,0.021692187,ENSG00000130313,7316_158_S
1528,0.0,0.0064607374,ENSG00000162688,7316_158_S
1533,0.0,0.011783338,ENSG00000169764,7316_158_S
1535,0.0,0.02478597,ENSG00000154330,7316_158_S
1538,0.0,0.010980535,ENSG00000139433,7316_158_S
1540,0.0,0.018280175,ENSG00000115652,7316_158_S
1542,0.0,0.002874147,ENSG00000177542,7316_158_S
1544,0.0,0.05933556,ENSG00000163655,7316_158_S
1545,0.0,0.0025056277,ENSG00000115419,7316_158_S
1546,0.0,0.0004888603,ENSG00000110436,7316_158_S
1547,0.0,0.0715867,ENSG00000171793,7316_158_S
1548,0.0,0.012455758,ENSG00000198814,7316_158_S
1550,0.0,0.061095383,ENSG00000144659,7316_158_S
1566,0.0,0.00030471204,ENSG00000143387,7316_158_S
1570,0.0,0.0003389077,ENSG00000174080,7316_158_S
1573,0.0,0.03524479,ENSG00000006695,7316_158_S
1574,0.0,0.007072299,ENSG00000054267,7316_158_S
1575,1.0,0.6520687,ENSG00000117682,7316_158_S
1576,0.0,0.069103114,ENSG00000120942,7316_158_S
1577,0.0,0.0044638957,ENSG00000183665,7316_158_S
1578,0.0,0.019495348,ENSG00000117450,7316_158_S
1579,0.0,8.6798675e-05,ENSG00000126432,7316_158_S
1580,0.0,0.00011642671,ENSG00000165672,7316_158_S
1581,0.0,0.04571492,ENSG00000167815,7316_158_S
1586,0.0,0.0046707364,ENSG00000181045,7316_158_S
1587,0.0,0.005013002,ENSG00000033867,7316_158_S
1590,0.0,0.0056422534,ENSG00000004961,7316_158_S
1594,0.0,0.081630826,ENSG00000108784,7316_158_S
1595,0.0,0.16807108,ENSG00000151348 and ENSG00000182197,7316_158_S
1600,0.0,0.008915436,ENSG00000153976,7316_158_S
1603,0.0,0.013910676,ENSG00000064763,7316_158_S
1607,0.0,0.01171584,ENSG00000256269,7316_158_S
1608,0.0,0.019304384,ENSG00000188690,7316_158_S
1609,0.0,0.0058255745,ENSG00000106348,7316_158_S
1610,0.0,0.056978606,ENSG00000178035,7316_158_S
1613,0.0,0.0013184958,ENSG00000151229,7316_158_S
1614,0.0,0.14360112,ENSG00000103502,7316_158_S
1615,0.0,0.0013505277,ENSG00000198743,7316_158_S
1618,0.0,0.026203455,ENSG00000166411,7316_158_S
1619,0.0,0.0014772606,ENSG00000174684,7316_158_S
1620,0.0,0.0025170208,ENSG00000160285,7316_158_S
1622,0.0,0.2535298,ENSG00000159593,7316_158_S
1624,0.0,0.01421194,ENSG00000166747,7316_158_S
1631,0.0,0.0012268703,ENSG00000176393,7316_158_S
1633,0.0,0.42086157,ENSG00000172531,7316_158_S
1634,0.0,0.011248903,ENSG00000186298,7316_158_S
1635,0.0,0.4226312,ENSG00000213639,7316_158_S
1636,0.0,0.004815663,ENSG00000131828 and ENSG00000168291,7316_158_S
1637,0.0,0.007280436,ENSG00000144182,7316_158_S
1638,1.0,0.5161484,ENSG00000116120 and ENSG00000179115,7316_158_S
1639,0.0,0.005700572,ENSG00000165282,7316_158_S
1641,0.0,0.0019170293,ENSG00000082212,7316_158_S
1645,1.0,0.5632705,ENSG00000100413,7316_158_S
1646,0.0,0.029729942,ENSG00000164068,7316_158_S
1647,0.0,0.10216772,ENSG00000173540,7316_158_S
1649,0.0,0.00086704316,ENSG00000095380,7316_158_S
1653,1.0,0.5924576,ENSG00000168906,7316_158_S
1656,1.0,0.63792694,ENSG00000101901,7316_158_S
1659,0.0,0.006794207,ENSG00000168282,7316_158_S
1661,0.0,0.0050130044,ENSG00000144136,7316_158_S
1669,1.0,0.7314472,ENSG00000172339,7316_158_S
1670,0.0,0.1708089,ENSG00000007541 and ENSG00000100564 and ENSG00000135845 and ENSG00000165195,7316_158_S
1672,0.0,0.008616713,ENSG00000111261,7316_158_S
1673,0.0,0.031039966,ENSG00000013375,7316_158_S
1674,0.0,0.0055582495,ENSG00000117143,7316_158_S
1675,0.0,0.000113544156,ENSG00000197355,7316_158_S
1677,0.0,0.0013789606,ENSG00000096717,7316_158_S
1678,0.0,0.0013690243,ENSG00000124523,7316_158_S
1679,0.0,0.0018703518,ENSG00000124596,7316_158_S
1680,0.0,0.0013704037,ENSG00000133315,7316_158_S
1683,0.0,0.0013680233,ENSG00000157045,7316_158_S
1685,0.0,0.0043276623,ENSG00000187531,7316_158_S
1687,0.0,0.0067831115,ENSG00000105835,7316_158_S
1691,0.0,0.002094538,ENSG00000147813,7316_158_S
1698,0.0,0.0010162077,ENSG00000197601,7316_158_S
1699,0.0,0.00097339164,ENSG00000162813,7316_158_S
1700,0.0,0.049215015,ENSG00000157593,7316_158_S
1706,0.0,0.4799011,ENSG00000241878,7316_158_S
1707,0.0,0.010522,ENSG00000110958,7316_158_S
1708,0.0,0.009162698,ENSG00000148334,7316_158_S
1714,0.0,0.020844733,ENSG00000051382,7316_158_S
1716,0.0,0.004891917,ENSG00000171608,7316_158_S
1717,0.0,0.09491285,ENSG00000161217,7316_158_S
1718,1.0,0.6705524,ENSG00000105568 and ENSG00000113575,7316_158_S
1719,1.0,0.5595651,ENSG00000104695 and ENSG00000105568 and ENSG00000221914,7316_158_S
1720,0.0,0.0021403376,ENSG00000011485,7316_158_S
1722,1.0,0.8486593,ENSG00000060069,7316_158_S
1729,0.0,0.025069304,ENSG00000115241,7316_158_S
1730,0.0,0.09369266,ENSG00000119414,7316_158_S
1733,1.0,0.8495976,ENSG00000122484,7316_158_S
1738,0.0,0.0020642811,ENSG00000144579,7316_158_S
1740,1.0,0.8005557,ENSG00000149923,7316_158_S
1742,1.0,0.84933275,ENSG00000160075,7316_158_S
1747,0.0,0.028490623,ENSG00000170836,7316_158_S
1749,0.0,0.005455473,ENSG00000175215,7316_158_S
1750,0.0,0.49466085,ENSG00000184203,7316_158_S
1752,0.0,0.033380676,ENSG00000143393,7316_158_S
1753,0.0,0.0007452935,ENSG00000155252,7316_158_S
1754,0.0,0.19999531,ENSG00000241973,7316_158_S
1762,1.0,0.55708855,ENSG00000163684,7316_158_S
1763,0.0,0.021631887,ENSG00000244486,7316_158_S
1765,0.0,0.003110268,ENSG00000143224,7316_158_S
1766,0.0,0.021210931,ENSG00000114491,7316_158_S
1769,0.0,0.00048984215,ENSG00000100092,7316_158_S
1773,0.0,0.019226935,ENSG00000134333,7316_158_S
1776,0.0,0.0027114411,ENSG00000147224,7316_158_S
1777,0.0,0.011256018,ENSG00000153574,7316_158_S
1778,0.0,0.058874946,ENSG00000123505,7316_158_S
1779,0.0,0.0605175,ENSG00000144741,7316_158_S
1781,0.0,0.06871519,ENSG00000168710,7316_158_S
1784,0.0,0.010477067,ENSG00000136699,7316_158_S
1789,0.0,0.0025170208,ENSG00000104549,7316_158_S
1791,0.0,0.0007233963,ENSG00000139531,7316_158_S
1794,0.0,0.004418636,ENSG00000117479,7316_158_S
1799,0.0,0.0005884085,ENSG00000100626,7316_158_S
1802,0.0,0.011159968,ENSG00000102967,7316_158_S
1805,0.0,0.35138458,ENSG00000143252,7316_158_S
1807,0.0,0.034868944,ENSG00000015532,7316_158_S
1808,0.0,0.0042927326,ENSG00000102100,7316_158_S
1809,0.0,0.00023649925,ENSG00000117308,7316_158_S
1811,0.0,0.024283592,ENSG00000130958,7316_158_S
1813,0.0,0.024283588,ENSG00000285269,7316_158_S
1816,0.0,7.724475e-05,ENSG00000109814,7316_158_S
1817,0.0,0.0007227847,ENSG00000116704,7316_158_S
1834,1.0,0.7278857,ENSG00000030066 and ENSG00000069248 and ENSG00000075188 and ENSG00000110713 and ENSG00000111581 and ENSG00000120253 and ENSG00000125450,7316_158_S
1835,0.0,0.34054577,ENSG00000093000,7316_158_S
1836,0.0,0.025857816,ENSG00000095319,7316_158_S
1837,1.0,0.7217912,ENSG00000102900,7316_158_S
1838,1.0,0.72309977,ENSG00000108559,7316_158_S
1839,1.0,0.7124397,ENSG00000113569,7316_158_S
1840,0.0,0.4920776,ENSG00000124789,7316_158_S
1841,1.0,0.7219653,ENSG00000126883,7316_158_S
1843,0.0,0.4738625,ENSG00000138750,7316_158_S
1844,0.0,0.3047857,ENSG00000139496,7316_158_S
1845,0.0,0.49380976,ENSG00000153201,7316_158_S
1846,1.0,0.76042217,ENSG00000155561,7316_158_S
1847,0.0,0.31989872,ENSG00000163002,7316_158_S
1849,1.0,0.651044,ENSG00000213024,7316_158_S
1852,0.0,7.8028024e-05,ENSG00000170385,7316_158_S
1859,0.0,0.0805144,ENSG00000196950,7316_158_S
1864,0.0,0.16848597,ENSG00000047249,7316_158_S
1865,0.0,0.00077902636,ENSG00000101306,7316_158_S
1869,0.0,0.0058579026,ENSG00000179163,7316_158_S
1875,0.0,0.33097717,ENSG00000071553,7316_158_S
1876,0.0,0.0051758,ENSG00000124006,7316_158_S
1877,0.0,0.001035846,ENSG00000143933,7316_158_S
1879,0.0,0.053304974,ENSG00000115884,7316_158_S
1882,0.0,0.49221697,ENSG00000105254,7316_158_S
1890,0.0,0.0022622675,ENSG00000099904,7316_158_S
1891,0.0,0.40982565,ENSG00000117410,7316_158_S
1893,1.0,0.7947756,ENSG00000102030,7316_158_S
1894,0.0,0.33343354,ENSG00000159720,7316_158_S
1895,0.0,0.00018011712,ENSG00000138031,7316_158_S
1896,0.0,0.00037220577,ENSG00000102312,7316_158_S
1897,0.0,0.010719895,ENSG00000185344,7316_158_S
1899,0.0,0.40188387,ENSG00000185883,7316_158_S
1902,0.0,0.00018064943,ENSG00000159899,7316_158_S
1903,1.0,0.8209273,ENSG00000106636,7316_158_S
1907,0.0,0.003382116,ENSG00000110583,7316_158_S
1908,1.0,0.7569787,ENSG00000121579,7316_158_S
1911,1.0,0.73181045,ENSG00000135372,7316_158_S
1914,0.0,0.0006378438,ENSG00000156599,7316_158_S
1920,0.0,0.38472688,ENSG00000173418,7316_158_S
1921,0.0,0.0011692067,ENSG00000174165,7316_158_S
1925,0.0,0.0013977895,ENSG00000177108,7316_158_S
1926,0.0,0.00060449215,ENSG00000180776,7316_158_S
1930,0.0,0.0047688293,ENSG00000188818,7316_158_S
1931,0.0,0.0153417755,ENSG00000204160,7316_158_S
1,0.0,0.014568984,ENSG00000068366,7316_1746_S
3,0.0,0.027282102,ENSG00000123983,7316_1746_S
9,0.0,0.0025419064,ENSG00000130304,7316_1746_S
11,0.0,0.0011916363,ENSG00000143554,7316_1746_S
15,0.0,0.34021434,ENSG00000099194,7316_1746_S
18,0.0,0.010016611,ENSG00000186281,7316_1746_S
20,0.0,0.0046863374,ENSG00000177465,7316_1746_S
21,0.0,0.0032249712,ENSG00000184227,7316_1746_S
22,0.0,0.0019098867,ENSG00000110090,7316_1746_S
26,0.0,0.025501823,ENSG00000099797,7316_1746_S
28,0.0,0.02175008,ENSG00000066322,7316_1746_S
29,0.0,0.0005545251,ENSG00000118402,7316_1746_S
32,0.0,0.00081795815,ENSG00000084754 and ENSG00000138029 and ENSG00000167315,7316_1746_S
35,0.0,0.02058186,ENSG00000177646,7316_1746_S
36,0.0,0.0008290206,ENSG00000157184,7316_1746_S
39,0.0,0.021944456,ENSG00000161533,7316_1746_S
40,0.0,0.0006813285,ENSG00000178537,7316_1746_S
41,0.0,0.00068440544,ENSG00000197119,7316_1746_S
43,0.0,0.0012200798,ENSG00000197375,7316_1746_S
45,0.0,0.018698642,ENSG00000067840,7316_1746_S
46,0.0,0.007252303,ENSG00000101986,7316_1746_S
47,0.0,0.009069425,ENSG00000130821,7316_1746_S
51,0.0,0.024170231,ENSG00000185825,7316_1746_S
54,0.0,0.0053212503,ENSG00000084754 and ENSG00000113790 and ENSG00000127884,7316_1746_S
55,0.0,0.0050171777,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721,7316_1746_S
57,0.0,0.0027925528,ENSG00000012779,7316_1746_S
60,0.0,0.0014815348,ENSG00000084207,7316_1746_S
62,0.0,0.0014819567,ENSG00000134202,7316_1746_S
65,0.0,0.0014823003,ENSG00000168765,7316_1746_S
68,0.0,0.0014823186,ENSG00000213366,7316_1746_S
70,0.0,0.0056828936,ENSG00000060971 and ENSG00000113790 and ENSG00000133835,7316_1746_S
71,0.0,0.056386076,ENSG00000072506 and ENSG00000084754 and ENSG00000138796,7316_1746_S
73,0.0,0.024505492,ENSG00000169710,7316_1746_S
74,0.0,0.000943394,ENSG00000167969,7316_1746_S
82,0.0,0.121184915,ENSG00000149084,7316_1746_S
83,0.0,0.07961844,ENSG00000146066,7316_1746_S
84,0.0,0.0006944881,ENSG00000206527,7316_1746_S
88,0.0,0.0016773216,ENSG00000134824,7316_1746_S
91,0.0,0.010661525,ENSG00000089597,7316_1746_S
95,0.0,0.01066153,ENSG00000198162,7316_1746_S
96,0.0,0.01066153,ENSG00000115275,7316_1746_S
97,1.0,0.60661066,ENSG00000118705 and ENSG00000129562 and ENSG00000134910 and ENSG00000163902 and ENSG00000244038,7316_1746_S
102,0.0,0.044429235,ENSG00000131446,7316_1746_S
103,0.0,0.010064671,ENSG00000139133,7316_1746_S
104,1.0,0.6178838,ENSG00000104723 and ENSG00000118705 and ENSG00000129562 and ENSG00000163527 and ENSG00000163902 and ENSG00000244038,7316_1746_S
105,0.0,0.0017987946,ENSG00000108932,7316_1746_S
106,0.0,0.0010991535,ENSG00000141526,7316_1746_S
107,0.0,0.014690127,ENSG00000155380,7316_1746_S
108,0.0,0.0011867085,ENSG00000168679,7316_1746_S
109,0.0,0.0015150799,ENSG00000170190,7316_1746_S
111,0.0,0.0017013394,ENSG00000164039,7316_1746_S
112,0.0,0.07192869,ENSG00000127125,7316_1746_S
113,0.0,0.038365968,ENSG00000138621,7316_1746_S
118,0.0,0.064290814,ENSG00000163344,7316_1746_S
119,0.0,0.09908684,ENSG00000167508,7316_1746_S
120,0.0,0.26481253,ENSG00000110921,7316_1746_S
122,0.0,0.00072223006,ENSG00000124370,7316_1746_S
123,0.0,0.26488334,ENSG00000113161,7316_1746_S
124,0.0,0.0027616129,ENSG00000124767,7316_1746_S
128,0.0,0.07212861,ENSG00000072506,7316_1746_S
130,0.0,0.017358446,ENSG00000100294,7316_1746_S
132,0.0,0.017195612,ENSG00000151093,7316_1746_S
133,0.0,0.117600426,ENSG00000149313,7316_1746_S
135,0.0,0.01147956,ENSG00000116237,7316_1746_S
136,0.0,0.0035858268,ENSG00000138814 and ENSG00000221823,7316_1746_S
137,0.0,0.0066223433,ENSG00000106799 and ENSG00000163513,7316_1746_S
138,0.0,0.006324812,ENSG00000104365 and ENSG00000213341,7316_1746_S
139,0.0,0.0011843927,ENSG00000070770 and ENSG00000101266,7316_1746_S
140,0.0,0.0009332534,ENSG00000132964 and ENSG00000155111,7316_1746_S
141,0.0,0.027645348,ENSG00000132155 and ENSG00000157764,7316_1746_S
157,0.0,0.0018812643,ENSG00000034152,7316_1746_S
159,0.0,0.006405354,ENSG00000038382,7316_1746_S
164,1.0,0.6642277,ENSG00000058729,7316_1746_S
166,0.0,0.1174777,ENSG00000060237,7316_1746_S
168,0.0,0.010667518,ENSG00000065243,7316_1746_S
171,0.0,0.0063117296,ENSG00000065883,7316_1746_S
173,0.0,0.00093361223,ENSG00000067900,7316_1746_S
175,0.0,0.006291386,ENSG00000069956,7316_1746_S
180,0.0,0.007454438,ENSG00000072062,7316_1746_S
183,0.0,0.014734497,ENSG00000072518,7316_1746_S
188,0.0,0.0022124262,ENSG00000076984,7316_1746_S
196,0.0,0.0063379756,ENSG00000086015,7316_1746_S
199,1.0,0.75853384,ENSG00000087586,7316_1746_S
200,0.0,0.0062948125,ENSG00000089022,7316_1746_S
204,0.0,0.0010381275,ENSG00000096063,7316_1746_S
205,1.0,0.6878286,ENSG00000097046,7316_1746_S
208,0.0,0.006394771,ENSG00000100030,7316_1746_S
210,0.0,0.27008188,ENSG00000100749,7316_1746_S
213,0.0,0.0015056581,ENSG00000101266,7316_1746_S
221,0.0,0.025580505,ENSG00000104375,7316_1746_S
226,0.0,0.00093665934,ENSG00000105221,7316_1746_S
228,0.0,0.00094745524,ENSG00000105613,7316_1746_S
229,0.0,0.16004139,ENSG00000105810,7316_1746_S
234,0.0,0.006280994,ENSG00000107779,7316_1746_S
236,0.0,0.006432322,ENSG00000108443,7316_1746_S
237,0.0,0.036682617,ENSG00000108946,7316_1746_S
240,0.0,0.000940717,ENSG00000110931,7316_1746_S
241,0.0,0.006433181,ENSG00000112062,7316_1746_S
243,0.0,0.265747,ENSG00000112739,7316_1746_S
244,1.0,0.504423,ENSG00000112742,7316_1746_S
246,0.0,0.13536029,ENSG00000113712,7316_1746_S
247,0.0,0.006096036,ENSG00000114302,7316_1746_S
262,0.0,0.0028052228,ENSG00000117676,7316_1746_S
263,0.0,0.025503574,ENSG00000118046,7316_1746_S
264,0.0,0.0009319587,ENSG00000118515,7316_1746_S
267,1.0,0.64755005,ENSG00000120539,7316_1746_S
268,0.0,0.0009444688,ENSG00000121989,7316_1746_S
269,0.0,0.065695904,ENSG00000122966,7316_1746_S
271,0.0,0.24433208,ENSG00000123374,7316_1746_S
272,1.0,0.6070847,ENSG00000124784,7316_1746_S
273,0.0,0.17881367,ENSG00000125651,7316_1746_S
274,0.0,0.0010830712,ENSG00000125834,7316_1746_S
275,0.0,0.0010014251,ENSG00000126562,7316_1746_S
276,0.0,0.0012591801,ENSG00000126934,7316_1746_S
278,0.0,0.2832722,ENSG00000127564,7316_1746_S
279,0.0,0.006323278,ENSG00000128829,7316_1746_S
280,0.0,0.0063076033,ENSG00000130175,7316_1746_S
282,0.0,0.00095569546,ENSG00000130669,7316_1746_S
286,0.0,0.0028278208,ENSG00000132356,7316_1746_S
290,1.0,0.7458872,ENSG00000134058,7316_1746_S
293,0.0,0.0010538202,ENSG00000134318,7316_1746_S
296,0.0,0.00093391695,ENSG00000135250,7316_1746_S
297,0.0,0.007192882,ENSG00000135341,7316_1746_S
298,0.0,0.2912474,ENSG00000135446,7316_1746_S
299,0.0,0.006346841,ENSG00000135503,7316_1746_S
302,1.0,0.6812562,ENSG00000136807,7316_1746_S
303,0.0,0.0010339505,ENSG00000137193,7316_1746_S
305,0.0,0.0063145473,ENSG00000137601,7316_1746_S
314,0.0,0.404752,ENSG00000140992,7316_1746_S
316,0.0,0.00111361,ENSG00000141551,7316_1746_S
319,0.0,0.0052875197,ENSG00000142208,7316_1746_S
320,0.0,0.3020929,ENSG00000142731,7316_1746_S
328,0.0,0.2548703,ENSG00000146872,7316_1746_S
330,0.0,0.1742897,ENSG00000147133,7316_1746_S
331,0.0,0.0009562484,ENSG00000148660,7316_1746_S
332,0.0,0.0009308303,ENSG00000149269,7316_1746_S
333,0.0,0.0009406978,ENSG00000149311,7316_1746_S
334,1.0,0.7624738,ENSG00000149554,7316_1746_S
347,0.0,0.4951422,ENSG00000156970,7316_1746_S
348,0.0,0.49268168,ENSG00000157106,7316_1746_S
349,0.0,0.004889747,ENSG00000157540,7316_1746_S
356,0.0,0.00094061537,ENSG00000160584,7316_1746_S
358,0.0,0.0009516417,ENSG00000162302,7316_1746_S
361,0.0,0.0062883915,ENSG00000163349,7316_1746_S
364,0.0,0.00605129,ENSG00000163558,7316_1746_S
371,0.0,0.0009287547,ENSG00000165304,7316_1746_S
373,0.0,0.0141332,ENSG00000166333,7316_1746_S
374,1.0,0.6928885,ENSG00000166483,7316_1746_S
376,1.0,0.76503193,ENSG00000166851,7316_1746_S
377,0.0,0.041741185,ENSG00000167258,7316_1746_S
380,0.0,0.0010143139,ENSG00000168067,7316_1746_S
383,0.0,0.001500474,ENSG00000169032,7316_1746_S
386,0.0,0.3262464,ENSG00000169679,7316_1746_S
388,0.0,0.0009502713,ENSG00000170145,7316_1746_S
389,1.0,0.7646138,ENSG00000170312,7316_1746_S
392,0.0,0.00094964943,ENSG00000171219,7316_1746_S
393,0.0,0.000955077,ENSG00000172071,7316_1746_S
394,0.0,0.3397117,ENSG00000172315,7316_1746_S
395,0.0,0.00093904336,ENSG00000172939,7316_1746_S
396,0.0,0.006824239,ENSG00000173327,7316_1746_S
398,1.0,0.6641921,ENSG00000175054,7316_1746_S
400,0.0,0.019151552,ENSG00000176444,7316_1746_S
403,0.0,0.000943466,ENSG00000178093,7316_1746_S
405,0.0,0.076318674,ENSG00000178950,7316_1746_S
406,1.0,0.75783545,ENSG00000178999,7316_1746_S
408,0.0,0.0064479313,ENSG00000180370,7316_1746_S
410,0.0,0.00094589026,ENSG00000181085,7316_1746_S
411,0.0,0.0063280733,ENSG00000181409,7316_1746_S
420,0.0,0.0009426514,ENSG00000185324,7316_1746_S
423,0.0,0.0013015077,ENSG00000186716,7316_1746_S
426,0.0,0.000933634,ENSG00000188322,7316_1746_S
427,0.0,0.073060706,ENSG00000196455,7316_1746_S
432,0.0,0.0009441854,ENSG00000198586,7316_1746_S
433,0.0,0.00092864764,ENSG00000198648,7316_1746_S
436,0.0,0.0009505262,ENSG00000204217,7316_1746_S
438,0.0,0.38192028,ENSG00000204435,7316_1746_S
448,0.0,0.0003159799,ENSG00000156219,7316_1746_S
450,0.0,0.0098256245,ENSG00000141736 and ENSG00000146648,7316_1746_S
451,0.0,0.0021429383,ENSG00000126934 and ENSG00000169032,7316_1746_S
458,0.0,0.0037395414,ENSG00000065361,7316_1746_S
460,0.0,0.0022954852,ENSG00000066468,7316_1746_S
462,0.0,0.01163647,ENSG00000077782,7316_1746_S
463,0.0,0.009628308,ENSG00000092445,7316_1746_S
464,0.0,0.0022058412,ENSG00000096968,7316_1746_S
465,0.0,0.0022360915,ENSG00000097007,7316_1746_S
466,0.0,0.0021688207,ENSG00000101213,7316_1746_S
468,0.0,0.002251027,ENSG00000103653,7316_1746_S
471,0.0,0.008678168,ENSG00000105976,7316_1746_S
474,0.0,0.0062669083,ENSG00000113721,7316_1746_S
