"from"	"to"	"Metabolite"
"869"	"ENSG00000156110"	"ENSG00000198189"	"m1043"
"870"	"ENSG00000156110"	"ENSG00000198610"	"m1043"
"871"	"ENSG00000156110"	"ENSG00000204228"	"m1043"
"872"	"ENSG00000156110"	"ENSG00000227471"	"m1043"
"873"	"ENSG00000156110"	"ENSG00000240857"	"m1043"
"874"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000134538"	"m1043"
"875"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000057252"	"m1043"
"876"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000167780"	"m1043"
"877"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000012660"	"m1043"
"878"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000066322"	"m1043"
"879"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000118402"	"m1043"
"880"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000119915"	"m1043"
"881"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000164181"	"m1043"
"882"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000170522"	"m1043"
"883"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000197977"	"m1043"
"891"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000087076"	"m1043"
"892"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000099377"	"m1043"
"893"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000100867"	"m1043"
"894"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000109854"	"m1043"
"895"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000121039"	"m1043"
"896"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000138400"	"m1043"
"897"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000139988"	"m1043"
"898"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000145439"	"m1043"
"899"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000159692"	"m1043"
"900"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000160439"	"m1043"
"901"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000164039"	"m1043"
"902"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000167733"	"m1043"
"903"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000170426"	"m1043"
"904"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000170786"	"m1043"
"905"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000176387"	"m1043"
"906"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000183921"	"m1043"
"907"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000184860"	"m1043"
"908"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000186153"	"m1043"
"909"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000187134"	"m1043"
"910"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000197894"	"m1043"
"911"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000198074"	"m1043"
"912"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000198189"	"m1043"
"913"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000198610"	"m1043"
"914"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000204228"	"m1043"
"915"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000227471"	"m1043"
"916"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000240857"	"m1043"
"917"	"ENSG00000121691"	"ENSG00000134538"	"m1043"
"918"	"ENSG00000121691"	"ENSG00000057252"	"m1043"
"919"	"ENSG00000121691"	"ENSG00000167780"	"m1043"
"920"	"ENSG00000121691"	"ENSG00000012660"	"m1043"
"921"	"ENSG00000121691"	"ENSG00000066322"	"m1043"
"922"	"ENSG00000121691"	"ENSG00000118402"	"m1043"
"923"	"ENSG00000121691"	"ENSG00000119915"	"m1043"
"924"	"ENSG00000121691"	"ENSG00000164181"	"m1043"
"925"	"ENSG00000121691"	"ENSG00000170522"	"m1043"
"926"	"ENSG00000121691"	"ENSG00000197977"	"m1043"
"934"	"ENSG00000121691"	"ENSG00000087076"	"m1043"
"935"	"ENSG00000121691"	"ENSG00000099377"	"m1043"
"936"	"ENSG00000121691"	"ENSG00000100867"	"m1043"
"937"	"ENSG00000121691"	"ENSG00000109854"	"m1043"
"938"	"ENSG00000121691"	"ENSG00000121039"	"m1043"
"939"	"ENSG00000121691"	"ENSG00000138400"	"m1043"
"940"	"ENSG00000121691"	"ENSG00000139988"	"m1043"
"941"	"ENSG00000121691"	"ENSG00000145439"	"m1043"
"942"	"ENSG00000121691"	"ENSG00000159692"	"m1043"
"943"	"ENSG00000121691"	"ENSG00000160439"	"m1043"
"944"	"ENSG00000121691"	"ENSG00000164039"	"m1043"
"945"	"ENSG00000121691"	"ENSG00000167733"	"m1043"
"946"	"ENSG00000121691"	"ENSG00000170426"	"m1043"
"947"	"ENSG00000121691"	"ENSG00000170786"	"m1043"
"948"	"ENSG00000121691"	"ENSG00000176387"	"m1043"
"949"	"ENSG00000121691"	"ENSG00000183921"	"m1043"
"950"	"ENSG00000121691"	"ENSG00000184860"	"m1043"
"951"	"ENSG00000121691"	"ENSG00000186153"	"m1043"
"952"	"ENSG00000121691"	"ENSG00000187134"	"m1043"
"953"	"ENSG00000121691"	"ENSG00000197894"	"m1043"
"954"	"ENSG00000121691"	"ENSG00000198074"	"m1043"
"955"	"ENSG00000121691"	"ENSG00000198189"	"m1043"
"956"	"ENSG00000121691"	"ENSG00000198610"	"m1043"
"957"	"ENSG00000121691"	"ENSG00000204228"	"m1043"
"958"	"ENSG00000121691"	"ENSG00000227471"	"m1043"
"959"	"ENSG00000121691"	"ENSG00000240857"	"m1043"
"960"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000134538"	"m1043"
"961"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000057252"	"m1043"
"962"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000167780"	"m1043"
"963"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000012660"	"m1043"
"964"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000066322"	"m1043"
"965"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000118402"	"m1043"
"966"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000119915"	"m1043"
"967"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000164181"	"m1043"
"968"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000170522"	"m1043"
"969"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000197977"	"m1043"
"977"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000087076"	"m1043"
"978"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000099377"	"m1043"
"979"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000100867"	"m1043"
"980"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000109854"	"m1043"
"981"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000121039"	"m1043"
"982"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000138400"	"m1043"
"983"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000139988"	"m1043"
"984"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000145439"	"m1043"
"985"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000159692"	"m1043"
