"from"	"to"	"Metabolite"
"791"	"ENSG00000006534"	"ENSG00000103375"	"m1039"
"792"	"ENSG00000006534"	"ENSG00000143595"	"m1039"
"793"	"ENSG00000006534"	"ENSG00000161798"	"m1039"
"794"	"ENSG00000006534"	"ENSG00000165269"	"m1039"
"795"	"ENSG00000006534"	"ENSG00000165272"	"m1039"
"796"	"ENSG00000006534"	"ENSG00000167580"	"m1039"
"797"	"ENSG00000006534"	"ENSG00000171885"	"m1039"
"798"	"ENSG00000006534"	"ENSG00000240583"	"m1039"
"799"	"ENSG00000006534"	"ENSG00000259916"	"m1039"
"800"	"ENSG00000006534"	"ENSG00000131069"	"m1039"
"801"	"ENSG00000006534"	"ENSG00000146701"	"m1039"
"803"	"ENSG00000006534"	"ENSG00000068366"	"m1039"
"804"	"ENSG00000006534"	"ENSG00000103740"	"m1039"
"805"	"ENSG00000006534"	"ENSG00000123983"	"m1039"
"806"	"ENSG00000006534"	"ENSG00000130377"	"m1039"
"807"	"ENSG00000006534"	"ENSG00000140284"	"m1039"
"808"	"ENSG00000006534"	"ENSG00000151726"	"m1039"
"809"	"ENSG00000006534"	"ENSG00000164398"	"m1039"
"810"	"ENSG00000006534"	"ENSG00000197142"	"m1039"
"811"	"ENSG00000006534"	"ENSG00000239642"	"m1039"
"812"	"ENSG00000006534"	"ENSG00000134538"	"m1039"
"824"	"ENSG00000086159"	"ENSG00000138185"	"m1040"
"825"	"ENSG00000086159"	"ENSG00000168032"	"m1040"
"826"	"ENSG00000086159"	"ENSG00000188833"	"m1040"
"829"	"ENSG00000086159"	"ENSG00000116157"	"m1040"
"830"	"ENSG00000086159"	"ENSG00000117450"	"m1040"
"831"	"ENSG00000086159"	"ENSG00000117592"	"m1040"
"832"	"ENSG00000086159"	"ENSG00000126432"	"m1040"
"833"	"ENSG00000086159"	"ENSG00000164294"	"m1040"
"834"	"ENSG00000086159"	"ENSG00000165672"	"m1040"
"835"	"ENSG00000086159"	"ENSG00000167468"	"m1040"
"836"	"ENSG00000086159"	"ENSG00000167815"	"m1040"
"837"	"ENSG00000086159"	"ENSG00000176153"	"m1040"
"838"	"ENSG00000086159"	"ENSG00000198704"	"m1040"
"839"	"ENSG00000086159"	"ENSG00000211445"	"m1040"
"840"	"ENSG00000086159"	"ENSG00000224586"	"m1040"
"841"	"ENSG00000086159"	"ENSG00000233276"	"m1040"
"842"	"ENSG00000086159"	"ENSG00000138801"	"m1040"
"843"	"ENSG00000086159"	"ENSG00000198682"	"m1040"
"846"	"ENSG00000086159"	"ENSG00000068366"	"m1040"
"847"	"ENSG00000086159"	"ENSG00000103740"	"m1040"
