"from"	"to"	"Metabolite"
"688"	"ENSG00000156110"	"ENSG00000167780"	"m1046"
"689"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000087076"	"m1046"
"690"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000099377"	"m1046"
"691"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000100867"	"m1046"
"692"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000109854"	"m1046"
"693"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000121039"	"m1046"
"694"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000138400"	"m1046"
"695"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000139988"	"m1046"
"696"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000145439"	"m1046"
"697"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000159692"	"m1046"
"698"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000160439"	"m1046"
"699"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000164039"	"m1046"
"700"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000167733"	"m1046"
"701"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000170426"	"m1046"
"702"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000170786"	"m1046"
"703"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000176387"	"m1046"
"704"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000183921"	"m1046"
"705"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000184860"	"m1046"
"706"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000186153"	"m1046"
"707"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000187134"	"m1046"
"708"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000197894"	"m1046"
"709"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000198074"	"m1046"
"710"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000198189"	"m1046"
"711"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000198610"	"m1046"
"712"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000204228"	"m1046"
"713"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000227471"	"m1046"
"714"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000240857"	"m1046"
"715"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000012660"	"m1046"
"716"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000066322"	"m1046"
"717"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000118402"	"m1046"
"718"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000119915"	"m1046"
"719"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000164181"	"m1046"
"720"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000170522"	"m1046"
"721"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000197977"	"m1046"
"722"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000134538"	"m1046"
"730"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000057252"	"m1046"
"731"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000167780"	"m1046"
"732"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000087076"	"m1046"
"733"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000099377"	"m1046"
"734"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000100867"	"m1046"
"735"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000109854"	"m1046"
"736"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000121039"	"m1046"
"737"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000138400"	"m1046"
"738"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000139988"	"m1046"
"739"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000145439"	"m1046"
"740"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000159692"	"m1046"
"741"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000160439"	"m1046"
"742"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000164039"	"m1046"
"743"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000167733"	"m1046"
"744"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000170426"	"m1046"
"745"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000170786"	"m1046"
