"from"	"to"	"Metabolite"
"778"	"ENSG00000086159"	"ENSG00000188833"	"m1031"
"779"	"ENSG00000086159"	"ENSG00000197217"	"m1031"
"780"	"ENSG00000086159"	"ENSG00000197586"	"m1031"
"794"	"ENSG00000134538"	"ENSG00000057252"	"m1037"
"795"	"ENSG00000134538"	"ENSG00000167780"	"m1037"
"797"	"ENSG00000007350"	"ENSG00000057252"	"m1037"
"798"	"ENSG00000007350"	"ENSG00000167780"	"m1037"
"800"	"ENSG00000107798"	"ENSG00000057252"	"m1037"
"801"	"ENSG00000107798"	"ENSG00000167780"	"m1037"
"806"	"ENSG00000121691"	"ENSG00000012660"	"m1038"
"807"	"ENSG00000121691"	"ENSG00000066322"	"m1038"
"808"	"ENSG00000121691"	"ENSG00000118402"	"m1038"
"809"	"ENSG00000121691"	"ENSG00000119915"	"m1038"
"810"	"ENSG00000121691"	"ENSG00000164181"	"m1038"
"811"	"ENSG00000121691"	"ENSG00000170522"	"m1038"
"812"	"ENSG00000121691"	"ENSG00000197977"	"m1038"
"820"	"ENSG00000121691"	"ENSG00000087076"	"m1038"
"821"	"ENSG00000121691"	"ENSG00000099377"	"m1038"
"822"	"ENSG00000121691"	"ENSG00000100867"	"m1038"
"823"	"ENSG00000121691"	"ENSG00000109854"	"m1038"
"824"	"ENSG00000121691"	"ENSG00000121039"	"m1038"
"825"	"ENSG00000121691"	"ENSG00000138400"	"m1038"
"826"	"ENSG00000121691"	"ENSG00000139988"	"m1038"
"827"	"ENSG00000121691"	"ENSG00000145439"	"m1038"
"828"	"ENSG00000121691"	"ENSG00000159692"	"m1038"
"829"	"ENSG00000121691"	"ENSG00000160439"	"m1038"
"830"	"ENSG00000121691"	"ENSG00000164039"	"m1038"
"831"	"ENSG00000121691"	"ENSG00000167733"	"m1038"
"832"	"ENSG00000121691"	"ENSG00000170426"	"m1038"
"833"	"ENSG00000121691"	"ENSG00000170786"	"m1038"
"834"	"ENSG00000121691"	"ENSG00000176387"	"m1038"
"835"	"ENSG00000121691"	"ENSG00000183921"	"m1038"
"836"	"ENSG00000121691"	"ENSG00000184860"	"m1038"
"837"	"ENSG00000121691"	"ENSG00000186153"	"m1038"
"838"	"ENSG00000121691"	"ENSG00000187134"	"m1038"
"839"	"ENSG00000121691"	"ENSG00000197894"	"m1038"
"840"	"ENSG00000121691"	"ENSG00000198074"	"m1038"
"841"	"ENSG00000121691"	"ENSG00000198189"	"m1038"
"842"	"ENSG00000121691"	"ENSG00000198610"	"m1038"
"843"	"ENSG00000121691"	"ENSG00000204228"	"m1038"
"844"	"ENSG00000121691"	"ENSG00000227471"	"m1038"
"845"	"ENSG00000121691"	"ENSG00000240857"	"m1038"
"846"	"ENSG00000121691"	"ENSG00000057252"	"m1038"
"847"	"ENSG00000121691"	"ENSG00000167780"	"m1038"
"848"	"ENSG00000121691"	"ENSG00000134538"	"m1038"
"849"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000012660"	"m1038"
"850"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000066322"	"m1038"
"851"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000118402"	"m1038"
"852"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000119915"	"m1038"
"853"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000164181"	"m1038"
"854"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000170522"	"m1038"
"855"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000197977"	"m1038"
"863"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000087076"	"m1038"
"864"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000099377"	"m1038"
"865"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000100867"	"m1038"
"866"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000109854"	"m1038"
"867"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000121039"	"m1038"
"868"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000138400"	"m1038"
"869"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000139988"	"m1038"
"870"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000145439"	"m1038"
"871"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000159692"	"m1038"
"872"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000160439"	"m1038"
"873"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000164039"	"m1038"
"874"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000167733"	"m1038"
"875"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000170426"	"m1038"
"876"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000170786"	"m1038"
"877"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000176387"	"m1038"
"878"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000183921"	"m1038"
"879"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000184860"	"m1038"
"880"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000186153"	"m1038"
"881"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000187134"	"m1038"
"882"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000197894"	"m1038"
"883"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000198074"	"m1038"
"884"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000198189"	"m1038"
"885"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000198610"	"m1038"
"886"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000204228"	"m1038"
"887"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000227471"	"m1038"
"888"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000240857"	"m1038"
"889"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000057252"	"m1038"
"890"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000167780"	"m1038"
"891"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000134538"	"m1038"
"892"	"ENSG00000156110"	"ENSG00000012660"	"m1038"
"893"	"ENSG00000156110"	"ENSG00000066322"	"m1038"
"894"	"ENSG00000156110"	"ENSG00000118402"	"m1038"
"895"	"ENSG00000156110"	"ENSG00000119915"	"m1038"
"896"	"ENSG00000156110"	"ENSG00000164181"	"m1038"
"897"	"ENSG00000156110"	"ENSG00000170522"	"m1038"
"898"	"ENSG00000156110"	"ENSG00000197977"	"m1038"
"906"	"ENSG00000156110"	"ENSG00000087076"	"m1038"
"907"	"ENSG00000156110"	"ENSG00000099377"	"m1038"
"908"	"ENSG00000156110"	"ENSG00000100867"	"m1038"
"909"	"ENSG00000156110"	"ENSG00000109854"	"m1038"
"910"	"ENSG00000156110"	"ENSG00000121039"	"m1038"
"911"	"ENSG00000156110"	"ENSG00000138400"	"m1038"
"912"	"ENSG00000156110"	"ENSG00000139988"	"m1038"
"913"	"ENSG00000156110"	"ENSG00000145439"	"m1038"
"914"	"ENSG00000156110"	"ENSG00000159692"	"m1038"
"915"	"ENSG00000156110"	"ENSG00000160439"	"m1038"
"916"	"ENSG00000156110"	"ENSG00000164039"	"m1038"
"917"	"ENSG00000156110"	"ENSG00000167733"	"m1038"
"918"	"ENSG00000156110"	"ENSG00000170426"	"m1038"
"919"	"ENSG00000156110"	"ENSG00000170786"	"m1038"
"920"	"ENSG00000156110"	"ENSG00000176387"	"m1038"
"921"	"ENSG00000156110"	"ENSG00000183921"	"m1038"
"922"	"ENSG00000156110"	"ENSG00000184860"	"m1038"
"923"	"ENSG00000156110"	"ENSG00000186153"	"m1038"
"924"	"ENSG00000156110"	"ENSG00000187134"	"m1038"
"925"	"ENSG00000156110"	"ENSG00000197894"	"m1038"
"926"	"ENSG00000156110"	"ENSG00000198074"	"m1038"
"927"	"ENSG00000156110"	"ENSG00000198189"	"m1038"
"928"	"ENSG00000156110"	"ENSG00000198610"	"m1038"
"929"	"ENSG00000156110"	"ENSG00000204228"	"m1038"
