"from"	"to"	"Metabolite"
"735"	"ENSG00000072042"	"ENSG00000160883"	"m1246"
"736"	"ENSG00000072042"	"ENSG00000140505"	"m1246"
"748"	"ENSG00000145217"	"ENSG00000057252"	"m1253"
"749"	"ENSG00000145217"	"ENSG00000167780"	"m1253"
"750"	"ENSG00000145217"	"ENSG00000069535"	"m1253"
"751"	"ENSG00000145217"	"ENSG00000189221"	"m1253"
"752"	"ENSG00000145217"	"ENSG00000120563"	"m1253"
"753"	"ENSG00000145217"	"ENSG00000174876"	"m1253"
"754"	"ENSG00000145217"	"ENSG00000187733"	"m1253"
"755"	"ENSG00000145217"	"ENSG00000237763"	"m1253"
"756"	"ENSG00000145217"	"ENSG00000240038"	"m1253"
"757"	"ENSG00000145217"	"ENSG00000243480"	"m1253"
"759"	"ENSG00000145217"	"ENSG00000084453 and ENSG00000111700"	"m1253"
"760"	"ENSG00000145217"	"ENSG00000135929"	"m1253"
"765"	"ENSG00000068366"	"ENSG00000057252"	"m1253"
"766"	"ENSG00000068366"	"ENSG00000167780"	"m1253"
"767"	"ENSG00000068366"	"ENSG00000069535"	"m1253"
"768"	"ENSG00000068366"	"ENSG00000189221"	"m1253"
"769"	"ENSG00000068366"	"ENSG00000120563"	"m1253"
"770"	"ENSG00000068366"	"ENSG00000174876"	"m1253"
"771"	"ENSG00000068366"	"ENSG00000187733"	"m1253"
"772"	"ENSG00000068366"	"ENSG00000237763"	"m1253"
"773"	"ENSG00000068366"	"ENSG00000240038"	"m1253"
"774"	"ENSG00000068366"	"ENSG00000243480"	"m1253"
"776"	"ENSG00000068366"	"ENSG00000084453 and ENSG00000111700"	"m1253"
"777"	"ENSG00000068366"	"ENSG00000135929"	"m1253"
"782"	"ENSG00000064763"	"ENSG00000057252"	"m1253"
"783"	"ENSG00000064763"	"ENSG00000167780"	"m1253"
"784"	"ENSG00000064763"	"ENSG00000069535"	"m1253"
"785"	"ENSG00000064763"	"ENSG00000189221"	"m1253"
"786"	"ENSG00000064763"	"ENSG00000120563"	"m1253"
"787"	"ENSG00000064763"	"ENSG00000174876"	"m1253"
"788"	"ENSG00000064763"	"ENSG00000187733"	"m1253"
"789"	"ENSG00000064763"	"ENSG00000237763"	"m1253"
"790"	"ENSG00000064763"	"ENSG00000240038"	"m1253"
"791"	"ENSG00000064763"	"ENSG00000243480"	"m1253"
"793"	"ENSG00000064763"	"ENSG00000084453 and ENSG00000111700"	"m1253"
"794"	"ENSG00000064763"	"ENSG00000135929"	"m1253"
"802"	"ENSG00000147119"	"ENSG00000135929"	"m1255"
"803"	"ENSG00000147119"	"ENSG00000147576"	"m1255"
"804"	"ENSG00000147119"	"ENSG00000172955"	"m1255"
"805"	"ENSG00000147119"	"ENSG00000187758"	"m1255"
"806"	"ENSG00000147119"	"ENSG00000196344"	"m1255"
"807"	"ENSG00000147119"	"ENSG00000196616"	"m1255"
"808"	"ENSG00000147119"	"ENSG00000197894"	"m1255"
"809"	"ENSG00000147119"	"ENSG00000198099"	"m1255"
"810"	"ENSG00000147119"	"ENSG00000248144"	"m1255"
"1195"	"ENSG00000103064"	"ENSG00000103064"	"m1272"
"1196"	"ENSG00000103064"	"ENSG00000103257"	"m1272"
"1197"	"ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848"	"ENSG00000103064"	"m1273"
"1198"	"ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848"	"ENSG00000103257"	"m1273"
"1203"	"ENSG00000103257"	"ENSG00000060971 and ENSG00000167306"	"m1278"
"1221"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000132155 and ENSG00000157764"	"m1282"
"1222"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000101109 and ENSG00000104375"	"m1282"
"1223"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000092439 and ENSG00000119121"	"m1282"
"1224"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000070770 and ENSG00000101266"	"m1282"
"1225"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000005249"	"m1282"
"1226"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000007047"	"m1282"
"1227"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000011566"	"m1282"
"1228"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000012983"	"m1282"
"1229"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000028116"	"m1282"
"1230"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000035664"	"m1282"
"1231"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000038382"	"m1282"
"1232"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000055332"	"m1282"
"1233"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000058729"	"m1282"
"1234"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000060237"	"m1282"
"1235"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000064393"	"m1282"
"1236"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000065613"	"m1282"
"1237"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000067900"	"m1282"
"1238"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000069020"	"m1282"
"1239"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000071054"	"m1282"
"1240"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000071242"	"m1282"
"1241"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000071909"	"m1282"
"1242"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000072133"	"m1282"
"1243"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000072195"	"m1282"
"1244"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000072518"	"m1282"
"1245"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000072786"	"m1282"
"1246"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000074590"	"m1282"
"1247"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000075413"	"m1282"
"1248"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000077264"	"m1282"
"1249"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000078061"	"m1282"
"1250"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000079277"	"m1282"
"1251"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000081320"	"m1282"
"1252"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000083290"	"m1282"
"1253"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000086015"	"m1282"
"1254"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000086232"	"m1282"
"1255"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000087586"	"m1282"
"1256"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000089022"	"m1282"
"1257"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000090376"	"m1282"
"1258"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000093134"	"m1282"
"1259"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000095777"	"m1282"
"1260"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000096063"	"m1282"
"1261"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000097046"	"m1282"
"1262"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000099308"	"m1282"
"1263"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000099875"	"m1282"
"1264"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000100749"	"m1282"
"1265"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000100784"	"m1282"
"1266"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000101049"	"m1282"
"1267"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000101349"	"m1282"
"1268"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000101782"	"m1282"
"1269"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000102096"	"m1282"
