"from"	"to"	"Metabolite"
"13702"	"ENSG00000049860"	"ENSG00000166796"	"m2310"
"13703"	"ENSG00000049860"	"ENSG00000166800"	"m2310"
"13704"	"ENSG00000049860"	"ENSG00000171989"	"m2310"
"13705"	"ENSG00000049860"	"ENSG00000057252"	"m2310"
"13706"	"ENSG00000049860"	"ENSG00000167780"	"m2310"
"13707"	"ENSG00000049860"	"ENSG00000108839"	"m2310"
"13708"	"ENSG00000049860"	"ENSG00000008394"	"m2310"
"13709"	"ENSG00000049860"	"ENSG00000065621"	"m2310"
"13710"	"ENSG00000049860"	"ENSG00000084207"	"m2310"
"13711"	"ENSG00000049860"	"ENSG00000085871"	"m2310"
"13712"	"ENSG00000049860"	"ENSG00000099984"	"m2310"
"13713"	"ENSG00000049860"	"ENSG00000100577"	"m2310"
"13714"	"ENSG00000049860"	"ENSG00000133433"	"m2310"
"13715"	"ENSG00000049860"	"ENSG00000134184"	"m2310"
"13716"	"ENSG00000049860"	"ENSG00000134201"	"m2310"
"13717"	"ENSG00000049860"	"ENSG00000134202"	"m2310"
"13718"	"ENSG00000049860"	"ENSG00000143198"	"m2310"
"13719"	"ENSG00000049860"	"ENSG00000148344"	"m2310"
"13720"	"ENSG00000049860"	"ENSG00000148834"	"m2310"
"13721"	"ENSG00000049860"	"ENSG00000163106"	"m2310"
"13722"	"ENSG00000049860"	"ENSG00000168765"	"m2310"
"13723"	"ENSG00000049860"	"ENSG00000170899"	"m2310"
"13724"	"ENSG00000049860"	"ENSG00000174156"	"m2310"
"13725"	"ENSG00000049860"	"ENSG00000182793"	"m2310"
"13726"	"ENSG00000049860"	"ENSG00000197448"	"m2310"
"13727"	"ENSG00000049860"	"ENSG00000213366"	"m2310"
"13728"	"ENSG00000049860"	"ENSG00000243955"	"m2310"
"13729"	"ENSG00000049860"	"ENSG00000244067"	"m2310"
"13730"	"ENSG00000049860"	"ENSG00000120915"	"m2310"
"13731"	"ENSG00000049860"	"ENSG00000143819"	"m2310"
"13734"	"ENSG00000171903"	"ENSG00000112874"	"m2312"
"13735"	"ENSG00000171903"	"ENSG00000154269"	"m2312"
"13736"	"ENSG00000171903"	"ENSG00000197594"	"m2312"
"13742"	"ENSG00000171903"	"ENSG00000108839"	"m2312"
"13743"	"ENSG00000164708"	"ENSG00000130957"	"m2319"
"13744"	"ENSG00000164708"	"ENSG00000165140"	"m2319"
"13745"	"ENSG00000164708"	"ENSG00000103257"	"m2319"
"13747"	"ENSG00000068366"	"ENSG00000130957"	"m2319"
"13748"	"ENSG00000068366"	"ENSG00000165140"	"m2319"
"13751"	"ENSG00000103257"	"ENSG00000067057"	"m2320"
"13752"	"ENSG00000103257"	"ENSG00000141959"	"m2320"
"13753"	"ENSG00000103257"	"ENSG00000152556"	"m2320"
"13755"	"ENSG00000103064"	"ENSG00000130066"	"m2324"
"13756"	"ENSG00000103064"	"ENSG00000141504"	"m2324"
"13785"	"ENSG00000087008"	"ENSG00000060971 and ENSG00000167306"	"m2337"
"13786"	"ENSG00000067829"	"ENSG00000172331"	"m2338"
"13787"	"ENSG00000067829"	"ENSG00000164708"	"m2339"
"13788"	"ENSG00000067829"	"ENSG00000171314"	"m2339"
"13790"	"ENSG00000067829"	"ENSG00000226784"	"m2339"
"13791"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"m2341"
"13792"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000068366"	"m2341"
"13793"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000103740"	"m2341"
"13794"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000123983"	"m2341"
"13795"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000130377"	"m2341"
"13796"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000140284"	"m2341"
"13797"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000151726"	"m2341"
"13798"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000164398"	"m2341"
"13799"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000197142"	"m2341"
"13800"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000239642"	"m2341"
"13801"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000067829"	"m2341"
"13802"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000067840"	"m2341"
"13803"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000101986"	"m2341"
"13804"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000130821"	"m2341"
"13805"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000130822"	"m2341"
"13806"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000130829"	"m2341"
"13807"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000180879"	"m2341"
"13808"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000184343"	"m2341"
"13809"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000185825"	"m2341"
"13810"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000198753"	"m2341"
"13811"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000198910"	"m2341"
"13813"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000049860"	"m2341"
"13814"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000169660"	"m2341"
"13815"	"ENSG00000060971 and ENSG00000167306"	"ENSG00000213614"	"m2341"
"13816"	"ENSG00000002726"	"ENSG00000104812"	"m2346"
"13817"	"ENSG00000002726"	"ENSG00000111713"	"m2346"
"13818"	"ENSG00000002726"	"ENSG00000119938"	"m2346"
"13819"	"ENSG00000002726"	"ENSG00000173281"	"m2346"
"13830"	"ENSG00000095321"	"ENSG00000149742"	"m235"
"13831"	"ENSG00000095321"	"ENSG00000175003"	"m235"
"13832"	"ENSG00000095321"	"ENSG00000178537"	"m235"
"13833"	"ENSG00000095321"	"ENSG00000197119"	"m235"
"13834"	"ENSG00000095321"	"ENSG00000197208"	"m235"
"13873"	"ENSG00000123643"	"ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721"	"m2357"
"13881"	"ENSG00000123643"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"m2359"
"13886"	"ENSG00000100156"	"ENSG00000160882"	"m2361"
"13887"	"ENSG00000100156"	"ENSG00000179142"	"m2361"
"13891"	"ENSG00000097021"	"ENSG00000117594"	"m2362"
"13892"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000134216"	"m2366"
"13893"	"ENSG00000100156"	"ENSG00000019186"	"m2368"
"13895"	"ENSG00000100156"	"ENSG00000112499"	"m2368"
"13896"	"ENSG00000100156"	"ENSG00000146477"	"m2368"
"13897"	"ENSG00000100156"	"ENSG00000175003"	"m2368"
"13898"	"ENSG00000123643"	"ENSG00000196139"	"m2369"
"13900"	"ENSG00000111716"	"ENSG00000049860"	"m2374"
"13901"	"ENSG00000111716"	"ENSG00000169660"	"m2374"
"13902"	"ENSG00000111716"	"ENSG00000213614"	"m2374"
"13903"	"ENSG00000111716"	"ENSG00000006534"	"m2374"
"13904"	"ENSG00000111716"	"ENSG00000108602"	"m2374"
"13905"	"ENSG00000111716"	"ENSG00000132746"	"m2374"
"13906"	"ENSG00000111716"	"ENSG00000184254"	"m2374"
"13915"	"ENSG00000164089"	"ENSG00000112294"	"m2375"
"13916"	"ENSG00000164089"	"ENSG00000137261"	"m2375"
"13917"	"ENSG00000076555"	"ENSG00000171903"	"m2377"
"13918"	"ENSG00000076555"	"ENSG00000171954"	"m2377"
"13919"	"ENSG00000076555"	"ENSG00000186115"	"m2377"
"13920"	"ENSG00000076555"	"ENSG00000186526"	"m2377"
"13921"	"ENSG00000076555"	"ENSG00000186529"	"m2377"
"13923"	"ENSG00000149742"	"ENSG00000149742"	"m238"
"13924"	"ENSG00000149742"	"ENSG00000175003"	"m238"
"13925"	"ENSG00000149742"	"ENSG00000178537"	"m238"
"13926"	"ENSG00000149742"	"ENSG00000197119"	"m238"
"13927"	"ENSG00000149742"	"ENSG00000197208"	"m238"
"13928"	"ENSG00000060971"	"ENSG00000077463"	"m2380"
"13929"	"ENSG00000060971"	"ENSG00000111339"	"m2380"
"13930"	"ENSG00000060971"	"ENSG00000129744"	"m2380"
"13931"	"ENSG00000060971"	"ENSG00000156219"	"m2380"
"13932"	"ENSG00000060971"	"ENSG00000167311"	"m2380"
"13933"	"ENSG00000060971"	"ENSG00000117592"	"m2380"
"13934"	"ENSG00000060971"	"ENSG00000121053"	"m2380"
"13935"	"ENSG00000060971"	"ENSG00000130508"	"m2380"
"13936"	"ENSG00000060971"	"ENSG00000147485"	"m2380"
"13937"	"ENSG00000060971"	"ENSG00000167419"	"m2380"
"13938"	"ENSG00000108839"	"ENSG00000197375"	"m2386"
"13939"	"ENSG00000083807"	"ENSG00000147576"	"m2387"
"13940"	"ENSG00000083807"	"ENSG00000172955"	"m2387"
"13941"	"ENSG00000083807"	"ENSG00000187758"	"m2387"
"13942"	"ENSG00000083807"	"ENSG00000196344"	"m2387"
"13943"	"ENSG00000083807"	"ENSG00000196616"	"m2387"
"13944"	"ENSG00000083807"	"ENSG00000197894"	"m2387"
"13945"	"ENSG00000083807"	"ENSG00000198099"	"m2387"
"13946"	"ENSG00000083807"	"ENSG00000248144"	"m2387"
"13947"	"ENSG00000103064"	"ENSG00000072506"	"m2389"
"13948"	"ENSG00000103064"	"ENSG00000138796"	"m2389"
"13955"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000015520 and ENSG00000073060"	"m2397"
"13961"	"ENSG00000036565"	"ENSG00000117448"	"m2401"
"13962"	"ENSG00000117448"	"ENSG00000120053"	"m2403"
"13963"	"ENSG00000117448"	"ENSG00000125166"	"m2403"
"13964"	"ENSG00000117448"	"ENSG00000198650"	"m2403"
"13965"	"ENSG00000117448"	"ENSG00000110090"	"m2403"
"13966"	"ENSG00000117448"	"ENSG00000169169"	"m2403"
"13967"	"ENSG00000117448"	"ENSG00000205560"	"m2403"
"13997"	"ENSG00000092068 and ENSG00000168003"	"ENSG00000160200"	"m2409"
"14003"	"ENSG00000083123"	"ENSG00000171298"	"m2419"
"14004"	"ENSG00000011052"	"ENSG00000103257"	"m2423"
"14008"	"ENSG00000174640"	"ENSG00000112499"	"m244"
"14009"	"ENSG00000174640"	"ENSG00000146477"	"m244"
"14011"	"ENSG00000174640"	"ENSG00000175003"	"m244"
"14012"	"ENSG00000174640"	"ENSG00000103546"	"m244"
"14013"	"ENSG00000174640"	"ENSG00000142319"	"m244"
"14014"	"ENSG00000052802"	"ENSG00000137491"	"m2441"
"14015"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000099194"	"m245"
"14016"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000145284"	"m245"
"14017"	"ENSG00000147383"	"ENSG00000099194"	"m245"
"14018"	"ENSG00000147383"	"ENSG00000145284"	"m245"
"14021"	"ENSG00000112077"	"ENSG00000137563"	"m2464"
"14024"	"ENSG00000112077"	"ENSG00000057252"	"m2464"
"14025"	"ENSG00000112077"	"ENSG00000167780"	"m2464"
"14032"	"ENSG00000057252"	"ENSG00000116704"	"m2465"
"14036"	"ENSG00000057252"	"ENSG00000197375"	"m2465"
"14037"	"ENSG00000057252"	"ENSG00000108784"	"m2465"
"14038"	"ENSG00000057252"	"ENSG00000137204"	"m2465"
"14039"	"ENSG00000057252"	"ENSG00000149452"	"m2465"
"14040"	"ENSG00000057252"	"ENSG00000197901"	"m2465"
"14042"	"ENSG00000116704"	"ENSG00000095321"	"m2466"
"14043"	"ENSG00000095059"	"ENSG00000085377"	"m2468"
"14044"	"ENSG00000087008"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"m2469"
"14045"	"ENSG00000087008"	"ENSG00000171903"	"m2469"
"14046"	"ENSG00000087008"	"ENSG00000171954"	"m2469"
"14047"	"ENSG00000087008"	"ENSG00000186115"	"m2469"
"14048"	"ENSG00000087008"	"ENSG00000186526"	"m2469"
"14049"	"ENSG00000087008"	"ENSG00000186529"	"m2469"
"14061"	"ENSG00000085377"	"ENSG00000086062"	"m2476"
"14062"	"ENSG00000085377"	"ENSG00000117411"	"m2476"
"14063"	"ENSG00000085377"	"ENSG00000158470"	"m2476"
"14064"	"ENSG00000085377"	"ENSG00000158850"	"m2476"
"14095"	"ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858"	"ENSG00000134575"	"m2493"
"14099"	"ENSG00000019186"	"ENSG00000112499"	"m2497"
"14100"	"ENSG00000019186"	"ENSG00000146477"	"m2497"
"14101"	"ENSG00000019186"	"ENSG00000174640"	"m2497"
"14102"	"ENSG00000019186"	"ENSG00000175003"	"m2497"
"14103"	"ENSG00000019186"	"ENSG00000176463"	"m2497"
"14104"	"ENSG00000019186"	"ENSG00000052802"	"m2497"
"14105"	"ENSG00000019186"	"ENSG00000170271"	"m2497"
"14106"	"ENSG00000019186"	"ENSG00000164904"	"m2497"
"14111"	"ENSG00000072778"	"ENSG00000171903"	"m2501"
"14112"	"ENSG00000072778"	"ENSG00000171954"	"m2501"
"14113"	"ENSG00000072778"	"ENSG00000186115"	"m2501"
"14114"	"ENSG00000072778"	"ENSG00000186526"	"m2501"
"14115"	"ENSG00000072778"	"ENSG00000186529"	"m2501"
"14116"	"ENSG00000072778"	"ENSG00000108839"	"m2501"
"14117"	"ENSG00000103064"	"ENSG00000157326"	"m2502"
"14118"	"ENSG00000103064"	"ENSG00000159228"	"m2502"
"14119"	"ENSG00000103064"	"ENSG00000159231"	"m2502"
"14120"	"ENSG00000171903"	"ENSG00000103064"	"m2503"
"14135"	"ENSG00000108839"	"ENSG00000072778"	"m2505"
"14136"	"ENSG00000108839"	"ENSG00000115361"	"m2505"
"14137"	"ENSG00000108839"	"ENSG00000117054"	"m2505"
"14138"	"ENSG00000108839"	"ENSG00000177646"	"m2505"
"14264"	"ENSG00000103064"	"ENSG00000119723"	"m252"
"14265"	"ENSG00000103064"	"ENSG00000183048"	"m252"
"14267"	"ENSG00000103064"	"ENSG00000137563"	"m252"
"14268"	"ENSG00000103064"	"ENSG00000179913"	"m252"
"14269"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000057252"	"m2522"
"14270"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000167780"	"m2522"
"14271"	"ENSG00000068366"	"ENSG00000171903"	"m2527"
"14272"	"ENSG00000068366"	"ENSG00000171954"	"m2527"
"14273"	"ENSG00000068366"	"ENSG00000186115"	"m2527"
"14274"	"ENSG00000068366"	"ENSG00000186526"	"m2527"
"14275"	"ENSG00000068366"	"ENSG00000186529"	"m2527"
"14281"	"ENSG00000157326"	"ENSG00000103064"	"m2528"
"14282"	"ENSG00000157326"	"ENSG00000105281"	"m2528"
"14283"	"ENSG00000157326"	"ENSG00000115902"	"m2528"
"14284"	"ENSG00000103064"	"ENSG00000171903"	"m2529"
"14285"	"ENSG00000103064"	"ENSG00000171954"	"m2529"
"14286"	"ENSG00000103064"	"ENSG00000186115"	"m2529"
"14287"	"ENSG00000103064"	"ENSG00000186526"	"m2529"
"14288"	"ENSG00000103064"	"ENSG00000186529"	"m2529"
"14300"	"ENSG00000103064"	"ENSG00000120053"	"m2532"
"14301"	"ENSG00000103064"	"ENSG00000125166"	"m2532"
"14302"	"ENSG00000103064"	"ENSG00000198650"	"m2532"
"14306"	"ENSG00000103064"	"ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386"	"m2532"
"14310"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000157326"	"m2537"
"14311"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000159228"	"m2537"
"14312"	"ENSG00000084754 and ENSG00000113790 and ENSG00000127884"	"ENSG00000159231"	"m2537"
"14317"	"ENSG00000116157"	"ENSG00000103064"	"m2539"
"14318"	"ENSG00000116157"	"ENSG00000105281"	"m2539"
"14319"	"ENSG00000116157"	"ENSG00000115902"	"m2539"
"14320"	"ENSG00000116157"	"ENSG00000008394"	"m2539"
"14321"	"ENSG00000116157"	"ENSG00000065621"	"m2539"
"14322"	"ENSG00000116157"	"ENSG00000084207"	"m2539"
"14323"	"ENSG00000116157"	"ENSG00000085871"	"m2539"
"14324"	"ENSG00000116157"	"ENSG00000099984"	"m2539"
"14325"	"ENSG00000116157"	"ENSG00000134184"	"m2539"
"14326"	"ENSG00000116157"	"ENSG00000134201"	"m2539"
"14327"	"ENSG00000116157"	"ENSG00000134202"	"m2539"
"14328"	"ENSG00000116157"	"ENSG00000143198"	"m2539"
"14329"	"ENSG00000116157"	"ENSG00000148834"	"m2539"
"14330"	"ENSG00000116157"	"ENSG00000168765"	"m2539"
"14331"	"ENSG00000116157"	"ENSG00000170899"	"m2539"
"14332"	"ENSG00000116157"	"ENSG00000174156"	"m2539"
"14333"	"ENSG00000116157"	"ENSG00000182793"	"m2539"
"14334"	"ENSG00000116157"	"ENSG00000197448"	"m2539"
"14335"	"ENSG00000116157"	"ENSG00000213366"	"m2539"
"14336"	"ENSG00000116157"	"ENSG00000243955"	"m2539"
"14337"	"ENSG00000116157"	"ENSG00000244067"	"m2539"
"14357"	"ENSG00000033100"	"ENSG00000127415"	"m2546"
"14358"	"ENSG00000128242"	"ENSG00000057252"	"m2547"
"14359"	"ENSG00000128242"	"ENSG00000167780"	"m2547"
"14361"	"ENSG00000128242"	"ENSG00000119723"	"m2547"
"14362"	"ENSG00000119723"	"ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858"	"m2548"
"14363"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000196177"	"m2549"
"14364"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000116761"	"m2549"
"14365"	"ENSG00000101444"	"ENSG00000196177"	"m2549"
"14412"	"ENSG00000197375"	"ENSG00000067057"	"m2567"
"14413"	"ENSG00000197375"	"ENSG00000141959"	"m2567"
"14414"	"ENSG00000197375"	"ENSG00000152556"	"m2567"
"14415"	"ENSG00000103064"	"ENSG00000164466"	"m2570"
"14416"	"ENSG00000103064"	"ENSG00000107819"	"m2570"
"14417"	"ENSG00000164466"	"ENSG00000116133"	"m2571"
"14419"	"ENSG00000134294"	"ENSG00000122787"	"m2576"
"14420"	"ENSG00000134294"	"ENSG00000188338"	"m2576"
"14423"	"ENSG00000188338"	"ENSG00000198610"	"m2578"
"14424"	"ENSG00000147576"	"ENSG00000140459"	"m2579"
"14429"	"ENSG00000108784"	"ENSG00000021461"	"m2595"
"14430"	"ENSG00000108784"	"ENSG00000106258"	"m2595"
"14431"	"ENSG00000108784"	"ENSG00000108242"	"m2595"
"14432"	"ENSG00000108784"	"ENSG00000138061"	"m2595"
"14433"	"ENSG00000108784"	"ENSG00000138109"	"m2595"
"14434"	"ENSG00000108784"	"ENSG00000138115"	"m2595"
"14435"	"ENSG00000108784"	"ENSG00000140465"	"m2595"
"14436"	"ENSG00000108784"	"ENSG00000160868"	"m2595"
"14437"	"ENSG00000108784"	"ENSG00000160870"	"m2595"
"14438"	"ENSG00000108784"	"ENSG00000165841"	"m2595"
"14449"	"ENSG00000164904"	"ENSG00000103064"	"m2597"
"14450"	"ENSG00000164904"	"ENSG00000103257"	"m2597"
"14453"	"ENSG00000197375"	"ENSG00000109181"	"m2599"
"14454"	"ENSG00000197375"	"ENSG00000135220"	"m2599"
"14455"	"ENSG00000197375"	"ENSG00000135226"	"m2599"
"14456"	"ENSG00000197375"	"ENSG00000145626"	"m2599"
"14457"	"ENSG00000197375"	"ENSG00000156096"	"m2599"
"14458"	"ENSG00000197375"	"ENSG00000167165"	"m2599"
"14459"	"ENSG00000197375"	"ENSG00000168671"	"m2599"
"14460"	"ENSG00000197375"	"ENSG00000171234"	"m2599"
"14461"	"ENSG00000197375"	"ENSG00000173610"	"m2599"
"14462"	"ENSG00000197375"	"ENSG00000196620"	"m2599"
"14463"	"ENSG00000197375"	"ENSG00000197888"	"m2599"
"14464"	"ENSG00000197375"	"ENSG00000213759"	"m2599"
"14465"	"ENSG00000197375"	"ENSG00000240224"	"m2599"
"14466"	"ENSG00000197375"	"ENSG00000241119"	"m2599"
"14467"	"ENSG00000197375"	"ENSG00000241635"	"m2599"
"14468"	"ENSG00000197375"	"ENSG00000242366"	"m2599"
"14469"	"ENSG00000197375"	"ENSG00000242515"	"m2599"
"14470"	"ENSG00000197375"	"ENSG00000243135"	"m2599"
"14471"	"ENSG00000197375"	"ENSG00000244122"	"m2599"
"14472"	"ENSG00000197375"	"ENSG00000244474"	"m2599"
"14473"	"ENSG00000197375"	"ENSG00000087008"	"m2599"
"14474"	"ENSG00000197375"	"ENSG00000161533"	"m2599"
"14475"	"ENSG00000197375"	"ENSG00000198951"	"m2599"
"14476"	"ENSG00000197375"	"ENSG00000060971 and ENSG00000167306"	"m2599"
"14477"	"ENSG00000095321"	"ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721"	"m2600"
"14478"	"ENSG00000005381"	"ENSG00000149084"	"m2601"
"14499"	"ENSG00000130649"	"ENSG00000137860"	"m2613"
"14500"	"ENSG00000130649"	"ENSG00000156222"	"m2613"
"14501"	"ENSG00000130649"	"ENSG00000197506"	"m2613"
"14504"	"ENSG00000008394"	"ENSG00000137860"	"m2613"
"14505"	"ENSG00000008394"	"ENSG00000156222"	"m2613"
"14506"	"ENSG00000008394"	"ENSG00000197506"	"m2613"
"14509"	"ENSG00000112499"	"ENSG00000137860"	"m2613"
"14510"	"ENSG00000112499"	"ENSG00000156222"	"m2613"
"14511"	"ENSG00000112499"	"ENSG00000197506"	"m2613"
"14513"	"ENSG00000137860"	"ENSG00000169154"	"m2615"
"14515"	"ENSG00000163541 and ENSG00000172340"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"m262"
"14516"	"ENSG00000163541 and ENSG00000172340"	"ENSG00000137857"	"m262"
"14517"	"ENSG00000163541 and ENSG00000172340"	"ENSG00000140279"	"m262"
"14518"	"ENSG00000125454"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"m262"
"14519"	"ENSG00000125454"	"ENSG00000137857"	"m262"
"14520"	"ENSG00000125454"	"ENSG00000140279"	"m262"
"14524"	"ENSG00000120563"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"m262"
"14525"	"ENSG00000120563"	"ENSG00000137857"	"m262"
"14526"	"ENSG00000120563"	"ENSG00000140279"	"m262"
"14528"	"ENSG00000120915"	"ENSG00000095321"	"m2627"
"14529"	"ENSG00000120915"	"ENSG00000157184"	"m2627"
"14538"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000107798"	"m2633"
"14539"	"ENSG00000021488 and ENSG00000103064 and ENSG00000138079"	"ENSG00000170835"	"m2633"
"14621"	"ENSG00000149124"	"ENSG00000164089"	"m2645"
"14652"	"ENSG00000083444"	"ENSG00000069535"	"m2657"
"14653"	"ENSG00000083444"	"ENSG00000189221"	"m2657"
"14655"	"ENSG00000117592"	"ENSG00000060971"	"m2659"
"14656"	"ENSG00000117592"	"ENSG00000072506"	"m2659"
"14657"	"ENSG00000117592"	"ENSG00000084754"	"m2659"
"14658"	"ENSG00000117592"	"ENSG00000087008"	"m2659"
"14659"	"ENSG00000117592"	"ENSG00000097021"	"m2659"
"14660"	"ENSG00000117592"	"ENSG00000101473"	"m2659"
"14661"	"ENSG00000117592"	"ENSG00000119673"	"m2659"
"14662"	"ENSG00000117592"	"ENSG00000127884"	"m2659"
"14663"	"ENSG00000117592"	"ENSG00000130304"	"m2659"
"14664"	"ENSG00000117592"	"ENSG00000133835"	"m2659"
"14665"	"ENSG00000117592"	"ENSG00000136881"	"m2659"
"14666"	"ENSG00000117592"	"ENSG00000138029"	"m2659"
"14667"	"ENSG00000117592"	"ENSG00000138796"	"m2659"
"14668"	"ENSG00000117592"	"ENSG00000140284"	"m2659"
"14669"	"ENSG00000117592"	"ENSG00000143554"	"m2659"
"14670"	"ENSG00000117592"	"ENSG00000157426"	"m2659"
"14671"	"ENSG00000117592"	"ENSG00000161533"	"m2659"
"14672"	"ENSG00000117592"	"ENSG00000167107"	"m2659"
"14673"	"ENSG00000117592"	"ENSG00000167114"	"m2659"
"14674"	"ENSG00000117592"	"ENSG00000167315"	"m2659"
"14675"	"ENSG00000117592"	"ENSG00000176715"	"m2659"
"14676"	"ENSG00000117592"	"ENSG00000177465"	"m2659"
"14677"	"ENSG00000117592"	"ENSG00000184227"	"m2659"
"14678"	"ENSG00000117592"	"ENSG00000242110"	"m2659"
"14680"	"ENSG00000103064"	"ENSG00000110090"	"m2661"
"14681"	"ENSG00000103064"	"ENSG00000169169"	"m2661"
"14682"	"ENSG00000103064"	"ENSG00000205560"	"m2661"
"14684"	"ENSG00000134538"	"ENSG00000110090"	"m2666"
"14685"	"ENSG00000134538"	"ENSG00000169169"	"m2666"
"14686"	"ENSG00000134538"	"ENSG00000205560"	"m2666"
"14690"	"ENSG00000134538"	"ENSG00000095321"	"m2685"
"14691"	"ENSG00000134538"	"ENSG00000157184"	"m2685"
"14700"	"ENSG00000196177"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"m269"
"14702"	"ENSG00000149742"	"ENSG00000120915"	"m2697"
"14703"	"ENSG00000149742"	"ENSG00000143819"	"m2697"
"309340"	"ENSG00000137992"	"ENSG00000014257"	"m2739"
"309341"	"ENSG00000137992"	"ENSG00000076685"	"m2739"
"309342"	"ENSG00000137992"	"ENSG00000116981"	"m2739"
"309343"	"ENSG00000137992"	"ENSG00000122643"	"m2739"
"309344"	"ENSG00000137992"	"ENSG00000125458"	"m2739"
"309345"	"ENSG00000137992"	"ENSG00000135318"	"m2739"
"309346"	"ENSG00000137992"	"ENSG00000141698"	"m2739"
"309347"	"ENSG00000137992"	"ENSG00000146587"	"m2739"
"309348"	"ENSG00000137992"	"ENSG00000185013"	"m2739"
"309349"	"ENSG00000137992"	"ENSG00000205309"	"m2739"
"309350"	"ENSG00000137992"	"ENSG00000250741"	"m2739"
"309351"	"ENSG00000137992"	"ENSG00000197375"	"m2739"
"309382"	"ENSG00000021488"	"ENSG00000014257"	"m2739"
"309383"	"ENSG00000021488"	"ENSG00000076685"	"m2739"
"309384"	"ENSG00000021488"	"ENSG00000116981"	"m2739"
"309385"	"ENSG00000021488"	"ENSG00000122643"	"m2739"
"309386"	"ENSG00000021488"	"ENSG00000125458"	"m2739"
"309387"	"ENSG00000021488"	"ENSG00000135318"	"m2739"
"309388"	"ENSG00000021488"	"ENSG00000141698"	"m2739"
"309389"	"ENSG00000021488"	"ENSG00000146587"	"m2739"
"309390"	"ENSG00000021488"	"ENSG00000185013"	"m2739"
"309391"	"ENSG00000021488"	"ENSG00000205309"	"m2739"
"309392"	"ENSG00000021488"	"ENSG00000250741"	"m2739"
"309393"	"ENSG00000021488"	"ENSG00000197375"	"m2739"
"309501"	"ENSG00000021488"	"ENSG00000099998"	"m2740"
"309502"	"ENSG00000021488"	"ENSG00000100031"	"m2740"
"309503"	"ENSG00000021488"	"ENSG00000100121"	"m2740"
"309504"	"ENSG00000021488"	"ENSG00000131067"	"m2740"
"309505"	"ENSG00000021488"	"ENSG00000133475"	"m2740"
"309506"	"ENSG00000021488"	"ENSG00000167741"	"m2740"
"309507"	"ENSG00000021488"	"ENSG00000274252"	"m2740"
"309509"	"ENSG00000021488"	"ENSG00000128683"	"m2742"
"309510"	"ENSG00000021488"	"ENSG00000136750"	"m2742"
"309557"	"ENSG00000110958"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"m2745"
"309559"	"ENSG00000115705"	"ENSG00000104331"	"m2746"
"309560"	"ENSG00000115705"	"ENSG00000133731"	"m2746"
