"from"	"to"	"Metabolite"
"840"	"ENSG00000103257"	"ENSG00000060971 and ENSG00000167306"	"m1239"
"841"	"ENSG00000103257"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"m1240"
"843"	"ENSG00000060971"	"ENSG00000133065"	"m1242"
"844"	"ENSG00000060971"	"ENSG00000136052"	"m1242"
"856"	"ENSG00000049860"	"ENSG00000130649"	"m1251"
"857"	"ENSG00000049860"	"ENSG00000135929"	"m1251"
"859"	"ENSG00000049860"	"ENSG00000107798"	"m1251"
"860"	"ENSG00000049860"	"ENSG00000170835"	"m1251"
"863"	"ENSG00000137563"	"ENSG00000179142"	"m1253"
"864"	"ENSG00000137563"	"ENSG00000101846"	"m1253"
"865"	"ENSG00000137563"	"ENSG00000117594"	"m1253"
"866"	"ENSG00000137563"	"ENSG00000160870"	"m1253"
"867"	"ENSG00000137563"	"ENSG00000282301"	"m1253"
"898"	"ENSG00000072778"	"ENSG00000143149"	"m1257"
"899"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000072210"	"m1258"
"900"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000111275"	"m1258"
"901"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000137124"	"m1258"
"902"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000143149"	"m1258"
"903"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000164904"	"m1258"
"904"	"ENSG00000006534"	"ENSG00000072210"	"m1258"
"905"	"ENSG00000006534"	"ENSG00000111275"	"m1258"
"906"	"ENSG00000006534"	"ENSG00000137124"	"m1258"
"907"	"ENSG00000006534"	"ENSG00000143149"	"m1258"
"908"	"ENSG00000006534"	"ENSG00000164904"	"m1258"
"1189"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000006534"	"m1261"
"1190"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000108602"	"m1261"
"1191"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000132746"	"m1261"
"1192"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000184254"	"m1261"
"1193"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"m1261"
"1194"	"ENSG00000072041"	"ENSG00000174358"	"m1265"
"1195"	"ENSG00000072041"	"ENSG00000268104"	"m1265"
"1207"	"ENSG00000107798"	"ENSG00000107798"	"m1272"
"1208"	"ENSG00000107798"	"ENSG00000170835"	"m1272"
"1212"	"ENSG00000131979"	"ENSG00000163541 and ENSG00000172340"	"m1278"
"1213"	"ENSG00000131979"	"ENSG00000136143 and ENSG00000163541"	"m1278"
"1214"	"ENSG00000068366"	"ENSG00000132958"	"m1279"
"1215"	"ENSG00000068366"	"ENSG00000171862"	"m1279"
