"from"	"to"	"Metabolite"
"772"	"ENSG00000121691"	"ENSG00000170426"	"m1050"
"773"	"ENSG00000121691"	"ENSG00000170786"	"m1050"
"774"	"ENSG00000121691"	"ENSG00000176387"	"m1050"
"775"	"ENSG00000121691"	"ENSG00000183921"	"m1050"
"776"	"ENSG00000121691"	"ENSG00000184860"	"m1050"
"777"	"ENSG00000121691"	"ENSG00000186153"	"m1050"
"778"	"ENSG00000121691"	"ENSG00000187134"	"m1050"
"779"	"ENSG00000121691"	"ENSG00000197894"	"m1050"
"780"	"ENSG00000121691"	"ENSG00000198074"	"m1050"
"781"	"ENSG00000121691"	"ENSG00000198189"	"m1050"
"782"	"ENSG00000121691"	"ENSG00000198610"	"m1050"
"783"	"ENSG00000121691"	"ENSG00000204228"	"m1050"
"784"	"ENSG00000121691"	"ENSG00000227471"	"m1050"
"785"	"ENSG00000121691"	"ENSG00000240857"	"m1050"
"786"	"ENSG00000121691"	"ENSG00000057252"	"m1050"
"787"	"ENSG00000121691"	"ENSG00000167780"	"m1050"
"788"	"ENSG00000121691"	"ENSG00000012660"	"m1050"
