"from"	"to"	"Metabolite"
"5983"	"ENSG00000086159"	"ENSG00000103740"	"m1054"
"5984"	"ENSG00000086159"	"ENSG00000123983"	"m1054"
"5985"	"ENSG00000086159"	"ENSG00000130377"	"m1054"
"5986"	"ENSG00000086159"	"ENSG00000140284"	"m1054"
"5987"	"ENSG00000086159"	"ENSG00000151726"	"m1054"
"5988"	"ENSG00000086159"	"ENSG00000164398"	"m1054"
"5989"	"ENSG00000086159"	"ENSG00000197142"	"m1054"
"5990"	"ENSG00000086159"	"ENSG00000239642"	"m1054"
"5991"	"ENSG00000086159"	"ENSG00000116157"	"m1054"
"5992"	"ENSG00000086159"	"ENSG00000117450"	"m1054"
"5993"	"ENSG00000086159"	"ENSG00000117592"	"m1054"
"5994"	"ENSG00000086159"	"ENSG00000126432"	"m1054"
"5995"	"ENSG00000086159"	"ENSG00000164294"	"m1054"
"5996"	"ENSG00000086159"	"ENSG00000165672"	"m1054"
"5997"	"ENSG00000086159"	"ENSG00000167468"	"m1054"
"5998"	"ENSG00000086159"	"ENSG00000167815"	"m1054"
"5999"	"ENSG00000086159"	"ENSG00000176153"	"m1054"
"6000"	"ENSG00000086159"	"ENSG00000198704"	"m1054"
"6001"	"ENSG00000086159"	"ENSG00000211445"	"m1054"
"6002"	"ENSG00000086159"	"ENSG00000224586"	"m1054"
"6003"	"ENSG00000086159"	"ENSG00000233276"	"m1054"
"6004"	"ENSG00000086159"	"ENSG00000054179"	"m1054"
"6007"	"ENSG00000086159"	"ENSG00000171302"	"m1054"
"6008"	"ENSG00000086159"	"ENSG00000187097"	"m1054"
"6010"	"ENSG00000086159"	"ENSG00000197217"	"m1054"
"6011"	"ENSG00000086159"	"ENSG00000197586"	"m1054"
"6021"	"ENSG00000107798"	"ENSG00000057252"	"m1060"
"6022"	"ENSG00000107798"	"ENSG00000167780"	"m1060"
"6024"	"ENSG00000007350"	"ENSG00000057252"	"m1060"
"6025"	"ENSG00000007350"	"ENSG00000167780"	"m1060"
"6033"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000012660"	"m1061"
"6034"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000066322"	"m1061"
"6035"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000118402"	"m1061"
"6036"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000119915"	"m1061"
"6037"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000164181"	"m1061"
"6038"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000170522"	"m1061"
"6039"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000197977"	"m1061"
"6040"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000057252"	"m1061"
"6041"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000167780"	"m1061"
"6049"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000134538"	"m1061"
"6050"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000087076"	"m1061"
"6051"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000099377"	"m1061"
"6052"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000100867"	"m1061"
"6053"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000109854"	"m1061"
"6054"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000121039"	"m1061"
"6055"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000138400"	"m1061"
"6056"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000139988"	"m1061"
"6057"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000145439"	"m1061"
"6058"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000159692"	"m1061"
"6059"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000160439"	"m1061"
"6060"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000164039"	"m1061"
"6061"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000167733"	"m1061"
"6062"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000170426"	"m1061"
"6063"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000170786"	"m1061"
"6064"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000176387"	"m1061"
"6065"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000183921"	"m1061"
"6066"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000184860"	"m1061"
"6067"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000186153"	"m1061"
"6068"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000187134"	"m1061"
"6069"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000197894"	"m1061"
"6070"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000198074"	"m1061"
"6071"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000198189"	"m1061"
"6072"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000198610"	"m1061"
"6073"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000204228"	"m1061"
"6074"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000227471"	"m1061"
"6075"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000240857"	"m1061"
"6076"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000012660"	"m1061"
"6077"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000066322"	"m1061"
"6078"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000118402"	"m1061"
"6079"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000119915"	"m1061"
"6080"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000164181"	"m1061"
"6081"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000170522"	"m1061"
"6082"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000197977"	"m1061"
"6083"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000057252"	"m1061"
"6084"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000167780"	"m1061"
"6092"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000134538"	"m1061"
"6093"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000087076"	"m1061"
"6094"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000099377"	"m1061"
"6095"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000100867"	"m1061"
"6096"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000109854"	"m1061"
"6097"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000121039"	"m1061"
"6098"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000138400"	"m1061"
"6099"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000139988"	"m1061"
"6100"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000145439"	"m1061"
"6101"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000159692"	"m1061"
"6102"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000160439"	"m1061"
"6103"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000164039"	"m1061"
"6104"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000167733"	"m1061"
"6105"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000170426"	"m1061"
"6106"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000170786"	"m1061"
"6107"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000176387"	"m1061"
"6108"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000183921"	"m1061"
"6109"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000184860"	"m1061"
"6110"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000186153"	"m1061"
"6111"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000187134"	"m1061"
"6112"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000197894"	"m1061"
"6113"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000198074"	"m1061"
"6114"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000198189"	"m1061"
"6115"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000198610"	"m1061"
"6116"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000204228"	"m1061"
"6117"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000227471"	"m1061"
"6118"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000240857"	"m1061"
"6119"	"ENSG00000121691"	"ENSG00000012660"	"m1061"
"6120"	"ENSG00000121691"	"ENSG00000066322"	"m1061"
"6121"	"ENSG00000121691"	"ENSG00000118402"	"m1061"
"6122"	"ENSG00000121691"	"ENSG00000119915"	"m1061"
"6123"	"ENSG00000121691"	"ENSG00000164181"	"m1061"
"6124"	"ENSG00000121691"	"ENSG00000170522"	"m1061"
"6125"	"ENSG00000121691"	"ENSG00000197977"	"m1061"
"6126"	"ENSG00000121691"	"ENSG00000057252"	"m1061"
"6127"	"ENSG00000121691"	"ENSG00000167780"	"m1061"
"6135"	"ENSG00000121691"	"ENSG00000134538"	"m1061"
"6136"	"ENSG00000121691"	"ENSG00000087076"	"m1061"
"6137"	"ENSG00000121691"	"ENSG00000099377"	"m1061"
"6138"	"ENSG00000121691"	"ENSG00000100867"	"m1061"
"6139"	"ENSG00000121691"	"ENSG00000109854"	"m1061"
"6140"	"ENSG00000121691"	"ENSG00000121039"	"m1061"
"6141"	"ENSG00000121691"	"ENSG00000138400"	"m1061"
"6142"	"ENSG00000121691"	"ENSG00000139988"	"m1061"
"6143"	"ENSG00000121691"	"ENSG00000145439"	"m1061"
"6144"	"ENSG00000121691"	"ENSG00000159692"	"m1061"
"6145"	"ENSG00000121691"	"ENSG00000160439"	"m1061"
"6146"	"ENSG00000121691"	"ENSG00000164039"	"m1061"
"6147"	"ENSG00000121691"	"ENSG00000167733"	"m1061"
"6148"	"ENSG00000121691"	"ENSG00000170426"	"m1061"
"6149"	"ENSG00000121691"	"ENSG00000170786"	"m1061"
"6150"	"ENSG00000121691"	"ENSG00000176387"	"m1061"
"6151"	"ENSG00000121691"	"ENSG00000183921"	"m1061"
"6152"	"ENSG00000121691"	"ENSG00000184860"	"m1061"
"6153"	"ENSG00000121691"	"ENSG00000186153"	"m1061"
"6154"	"ENSG00000121691"	"ENSG00000187134"	"m1061"
"6155"	"ENSG00000121691"	"ENSG00000197894"	"m1061"
"6156"	"ENSG00000121691"	"ENSG00000198074"	"m1061"
"6157"	"ENSG00000121691"	"ENSG00000198189"	"m1061"
"6158"	"ENSG00000121691"	"ENSG00000198610"	"m1061"
"6159"	"ENSG00000121691"	"ENSG00000204228"	"m1061"
"6160"	"ENSG00000121691"	"ENSG00000227471"	"m1061"
"6161"	"ENSG00000121691"	"ENSG00000240857"	"m1061"
"6162"	"ENSG00000156110"	"ENSG00000012660"	"m1061"
"6163"	"ENSG00000156110"	"ENSG00000066322"	"m1061"
